time,rover_3d.phi,rover_3d.psi,rover_3d.theta,rover_3d.vy,rover_3d.vz,rover_3d.x,rover_3d.y,rover_3d.z,rover_8d.Iq,rover_8d.alpha_fl,rover_8d.alpha_fr,rover_8d.alpha_rl,rover_8d.alpha_rr,rover_8d.delta,rover_8d.kappa_fl,rover_8d.kappa_fr,rover_8d.kappa_rl,rover_8d.kappa_rr,rover_8d.lambda,rover_8d.omega_fl,rover_8d.omega_fr,rover_8d.omega_rl,rover_8d.omega_rr,rover_8d.p,rover_8d.phi,rover_8d.psi,rover_8d.q,rover_8d.r,rover_8d.theta,rover_8d.vx,rover_8d.vy,rover_8d.vz,rover_8d.x,rover_8d.y,rover_8d.z,rover_3d.phi,rover_3d.psi,rover_3d.theta,rover_3d.vy,rover_3d.vz,rover_3d.x,rover_3d.y,rover_3d.z,rover_8d.Iq,rover_8d.alpha_fl,rover_8d.alpha_fr,rover_8d.alpha_rl,rover_8d.alpha_rr,rover_8d.delta,rover_8d.kappa_fl,rover_8d.kappa_fr,rover_8d.kappa_rl,rover_8d.kappa_rr,rover_8d.lambda,rover_8d.omega_fl,rover_8d.omega_fr,rover_8d.omega_rl,rover_8d.omega_rr,rover_8d.p,rover_8d.phi,rover_8d.psi,rover_8d.q,rover_8d.r,rover_8d.theta,rover_8d.vx,rover_8d.vy,rover_8d.vz,rover_8d.x,rover_8d.y,rover_8d.z,der(rover_3d.phi),der(rover_3d.psi),der(rover_3d.theta),der(rover_3d.vy),der(rover_3d.vz),der(rover_3d.x),der(rover_3d.y),der(rover_3d.z),der(rover_8d.Iq),der(rover_8d.alpha_fl),der(rover_8d.alpha_fr),der(rover_8d.alpha_rl),der(rover_8d.alpha_rr),der(rover_8d.delta),der(rover_8d.kappa_fl),der(rover_8d.kappa_fr),der(rover_8d.kappa_rl),der(rover_8d.kappa_rr),der(rover_8d.lambda),der(rover_8d.omega_fl),der(rover_8d.omega_fr),der(rover_8d.omega_rl),der(rover_8d.omega_rr),der(rover_8d.p),der(rover_8d.phi),der(rover_8d.psi),der(rover_8d.q),der(rover_8d.r),der(rover_8d.theta),der(rover_8d.vx),der(rover_8d.vy),der(rover_8d.vz),der(rover_8d.x),der(rover_8d.y),der(rover_8d.z),der(rover_8d.omega),ax_meas,ay_meas,az_meas,gyroatk.omega_yaw_false,mx_meas,my_meas,mz_meas,p_meas,phi_meas,psi_meas,pwm_steering,pwm_throttle,q_meas,r_meas,rollover_detected,"rover_3d.C_n2b[1,1]","rover_3d.C_n2b[1,2]","rover_3d.C_n2b[1,3]","rover_3d.C_n2b[2,1]","rover_3d.C_n2b[2,2]","rover_3d.C_n2b[2,3]","rover_3d.C_n2b[3,1]","rover_3d.C_n2b[3,2]","rover_3d.C_n2b[3,3]",rover_3d.ax,rover_3d.ay,rover_3d.az,rover_3d.delta,rover_3d.length_to_tire,"rover_3d.mag.C_n2b[1,1]","rover_3d.mag.C_n2b[1,2]","rover_3d.mag.C_n2b[1,3]","rover_3d.mag.C_n2b[2,1]","rover_3d.mag.C_n2b[2,2]","rover_3d.mag.C_n2b[2,3]","rover_3d.mag.C_n2b[3,1]","rover_3d.mag.C_n2b[3,2]","rover_3d.mag.C_n2b[3,3]",rover_3d.mx,rover_3d.my,rover_3d.mz,rover_3d.p,rover_3d.phi_f,rover_3d.q,rover_3d.r,rover_3d.specific_g[1],rover_3d.specific_g[2],rover_3d.specific_g[3],rover_3d.vx,"rover_8d.C_n2b[1,1]","rover_8d.C_n2b[1,2]","rover_8d.C_n2b[1,3]","rover_8d.C_n2b[2,1]","rover_8d.C_n2b[2,2]","rover_8d.C_n2b[2,3]","rover_8d.C_n2b[3,1]","rover_8d.C_n2b[3,2]","rover_8d.C_n2b[3,3]",rover_8d.Fx_fl,rover_8d.Fx_fr,rover_8d.Fx_rl,rover_8d.Fx_rr,rover_8d.Fy_fl,rover_8d.Fy_fr,rover_8d.Fy_rl,rover_8d.Fy_rr,rover_8d.Fz_fl,rover_8d.Fz_fr,rover_8d.Fz_rl,rover_8d.Fz_rr,rover_8d.Ploss,rover_8d.Pmech,rover_8d.Vq,rover_8d.alpha_fl_bnd,rover_8d.alpha_fr_bnd,rover_8d.alpha_rl_bnd,rover_8d.alpha_rr_bnd,rover_8d.ax,rover_8d.ay,rover_8d.az,rover_8d.emi.b_motor[1],rover_8d.emi.b_motor[2],rover_8d.emi.b_motor[3],rover_8d.emi.b_wire[1],rover_8d.emi.b_wire[2],rover_8d.emi.b_wire[3],rover_8d.fz_fl,rover_8d.fz_fr,rover_8d.fz_rl,rover_8d.fz_rr,rover_8d.kappa_fl_bnd,rover_8d.kappa_fr_bnd,rover_8d.kappa_rl_bnd,rover_8d.kappa_rr_bnd,"rover_8d.mag.C_n2b[1,1]","rover_8d.mag.C_n2b[1,2]","rover_8d.mag.C_n2b[1,3]","rover_8d.mag.C_n2b[2,1]","rover_8d.mag.C_n2b[2,2]","rover_8d.mag.C_n2b[2,3]","rover_8d.mag.C_n2b[3,1]","rover_8d.mag.C_n2b[3,2]","rover_8d.mag.C_n2b[3,3]",rover_8d.mag.b_earth[1],rover_8d.mag.b_earth[2],rover_8d.mag.b_earth[3],rover_8d.mu_fl,rover_8d.mu_fr,rover_8d.mu_rl,rover_8d.mu_rr,rover_8d.omega,rover_8d.specific_g[1],rover_8d.specific_g[2],rover_8d.thr,rover_8d.vs_fl,rover_8d.vs_fr,rover_8d.vs_rl,rover_8d.vs_rr,rover_8d.vx_fl,rover_8d.vx_fr,rover_8d.vx_rl,rover_8d.vx_rr,rover_8d.vy_fl,rover_8d.vy_fr,rover_8d.vy_rr,rover_8d.z_fl,rover_8d.z_fr,rover_8d.z_rl,rover_8d.z_rr,theta_meas,vx_meas,vy_meas,vz_meas,x_meas,y_meas,z_meas,rover_3d.D,rover_3d.delta_cmd,rover_3d.turn_radius,rover_8d.D,rover_8d.delta_cmd,rover_8d.turn_radius,W,delta_max,dist,epsilon,gyroatk.A,gyroatk.A_x,gyroatk.A_y,gyroatk.D_d,gyroatk.D_s,gyroatk.F_d,gyroatk.Phi_ac,gyroatk.Phi_d,gyroatk.SPL,gyroatk.W,gyroatk.X_ac,gyroatk.X_acx,gyroatk.X_acy,gyroatk.X_d,gyroatk.X_d1,gyroatk.X_d2,gyroatk.dis_d,gyroatk.dist,gyroatk.epsilon,gyroatk.k_bar,gyroatk.k_d,gyroatk.k_s,gyroatk.l_g,gyroatk.m_d,gyroatk.m_s,gyroatk.p0,gyroatk.phi_0,gyroatk.phi_ac,gyroatk.phi_d,gyroatk.phi_y,gyroatk.psi_ac,gyroatk.sample_interval,gyroatk.theta_d,gyroatk.w_1,gyroatk.w_2,gyroatk.w_3,gyroatk.w_ac,gyroatk.w_d,gyroatk.w_s,gyroatk.zeta_d,gyroatk.zeta_s,phi_0,psi_ac,rover_3d.cg_height,rover_3d.l_total,rover_3d.mag.b_earth0,rover_3d.mag.lat0,rover_3d.phi_t,rover_3d.track_width,rover_3d.v_max,rover_8d.A,rover_8d.As,rover_8d.B,rover_8d.I_wheel,rover_8d.I_xx,rover_8d.I_zz,rover_8d.J,rover_8d.Kb_phi,rover_8d.Kb_q,rover_8d.Kt_phi,rover_8d.Kt_q,rover_8d.Le,rover_8d.Lrelx,rover_8d.Lrely,rover_8d.Np,rover_8d.Nw,rover_8d.R_phi,rover_8d.Vs,rover_8d.alpha_max,rover_8d.alpha_min,rover_8d.b,rover_8d.c_aero,rover_8d.c_alpha,rover_8d.c_kappa,rover_8d.c_rllsp,rover_8d.emi.A,rover_8d.emi.B,rover_8d.emi.Nw,rover_8d.emi.dist_motor,rover_8d.emi.dist_wire,rover_8d.emi.eta_motor,rover_8d.emi.mag_motor,rover_8d.emi.wire_dir[1],rover_8d.emi.wire_dir[2],rover_8d.emi.wire_dir[3],rover_8d.emi.x_motor[1],rover_8d.emi.x_motor[2],rover_8d.emi.x_motor[3],rover_8d.emi.x_wire[1],rover_8d.emi.x_wire[2],rover_8d.emi.x_wire[3],rover_8d.eta_mech,rover_8d.gratio,rover_8d.hs,rover_8d.huf,rover_8d.hur,rover_8d.k_rllsp,rover_8d.kappa_max,rover_8d.kappa_min,rover_8d.l_front,rover_8d.l_rear,rover_8d.l_total,rover_8d.latitude,rover_8d.longitude,rover_8d.mag.b_earth0,rover_8d.mag.lat0,rover_8d.mass_sprung,rover_8d.mass_total,rover_8d.mass_unsprung_front,rover_8d.mass_unsprung_rear,rover_8d.mass_wheel,rover_8d.mu0,rover_8d.normal_lim,rover_8d.r_tire,rover_8d.tau_servo,rover_8d.tw,rover_8d.w_tire,rover_8d.z_max,rover_8d.z_min,sample_interval,w_ac,pwm.ch_0,pwm.ch_1,rover_3d.mag.b_earth[1],rover_3d.mag.b_earth[2],rover_3d.mag.b_earth[3],rover_3d.mag.phi,rover_3d.mag.psi,rover_3d.mag.theta,rover_3d.thr,rover_8d.emi.Iq,rover_8d.emi.lambda,rover_8d.mag.phi,rover_8d.mag.psi,rover_8d.mag.theta,rover_8d.mx,rover_8d.my,rover_8d.mz,rover_8d.specific_g[3],rover_8d.vy_rl,sensor.ax,sensor.ay,sensor.az,sensor.mx,sensor.my,sensor.mz,sensor.p,sensor.phi,sensor.psi,sensor.q,sensor.r,sensor.theta,sensor.vx,sensor.vy,sensor.vz,sensor.x,sensor.y,sensor.z,gyroatk.timer_count,rover_3d.rollover_detected,rover_8d.rollover_detected,fidelity,ax_acc,ay_acc,az_acc,mx_mag,my_mag,mz_mag,p_gyro,phi_gyro,psi_gyro,q_gyro,r_gyro,theta_gyro,x,y,d,delta,euler_filtered[1],euler_filtered[2],euler_filtered[3],psi_change,psi_filtered,psi_ref,quaternion_filtered[1],quaternion_filtered[2],quaternion_filtered[3],quaternion_filtered[4],v,x_ref,y_ref,alpha,beta,delta_max,delta_turn,sample_interval,turn_angle,v_fwd,v_max,sensor.ax,sensor.ay,sensor.az,sensor.mx,sensor.my,sensor.mz,sensor.p,sensor.phi,sensor.psi,sensor.q,sensor.r,sensor.theta,sensor.x,sensor.y,pwm_steering,pwm_throttle,s,turn,pwm.ch_0,pwm.ch_1,udp.turn,repeat_interval,sample_interval,turn_interval,timer_count,turn,repeat_interval_count,turn_interval_count,udp.turn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694781407897174,-2.7213326420401817e-33,-2.7213326420401817e-33,2.6189614061490446e-33,2.6189614061490446e-33,0.0,1.1183073532887713e-05,1.1183073532887715e-05,1.118307353288773e-05,1.1183073532887712e-05,9.35682707860397e-05,0.000985173735782052,0.000985173735782052,0.0009851737357820533,0.0009851737357820523,1.0840514563853492e-34,2.377647212812513e-36,1.5707963267948966,0.0,6.51038812427633e-21,0.0,1.1942995422385628e-06,4.954074152450508e-24,0.0,1.5292288841630703e-24,2.6864734164608228e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694781407897174,-2.7213326420401817e-33,-2.7213326420401817e-33,2.6189614061490446e-33,2.6189614061490446e-33,0.0,1.1183073532887713e-05,1.1183073532887715e-05,1.118307353288773e-05,1.1183073532887712e-05,9.35682707860397e-05,0.000985173735782052,0.000985173735782052,0.0009851737357820533,0.0009851737357820523,1.0840514563853492e-34,2.377647212812513e-36,1.5707963267948966,0.0,6.51038812427633e-21,0.0,1.1942995422385628e-06,4.954074152450508e-24,0.0,1.5292288841630703e-24,2.6864734164608228e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025657275231983585,1.7568029923861114e-35,1.756802992386109e-35,-1.6907154586608072e-35,-1.690715458660805e-35,0.0,0.0002916868849835416,0.0002916868849835416,0.000291686884983542,0.0002916868849835417,0.002462934339455131,0.01486338289137044,0.01486338289137044,0.014863382891370465,0.01486338289137044,8.819513265512155e-35,1.0840514563853492e-34,6.51038812427633e-21,0.0,1.7469425192730553e-19,0.0,4.283724623574793e-05,1.415209171333734e-22,0.0,6.817568142882975e-23,1.1942995422385628e-06,0.0,0.03715845722842612,4.283724623574793e-05,-1.0036603569028107e-33,-9.80665,-0.014498115154224347,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,1.0840514563853492e-34,2.377647212812513e-36,1.5707963267948961,1500.0,1000.0,0.0,-0.014498115154224347,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.13336041391657422,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.3752071982266067e-05,0.0,-4.046129392638112e-05,0.0,0.5005436091995636,0.0,0.0,-0.0,0.0,9.80665,0.0,5.053215498074303e-16,1.0,-0.0,-1.0,5.053215498074303e-16,2.377647212812513e-36,2.377647212812513e-36,-1.2014763744737361e-51,1.0,4.473279438167975e-05,4.473279438167976e-05,4.473279438167982e-05,4.4732794381679744e-05,-5.442726150487123e-32,-5.442726150487123e-32,5.237981389029127e-32,5.237981389029127e-32,10.352299102037676,10.352299102037676,10.12888942296232,10.12888942296232,2.204097246793697e-06,1.3459231625085312e-07,0.0007550089686374435,-2.7213326420401817e-33,-2.7213326420401817e-33,2.6189614061490446e-33,2.6189614061490446e-33,4.283724623574793e-05,-9.80343602863283e-34,0.0,5.315508570961496e-06,-3.1512513718297527e-06,-8.859973171691813e-06,-0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1183073532887713e-05,1.1183073532887715e-05,1.118307353288773e-05,1.1183073532887712e-05,6.123233995736766e-17,1.0,-0.0,-1.0,6.123233995736766e-17,2.377647212812513e-36,2.377647212812513e-36,-1.455889024336235e-52,1.0,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,0.8,0.8,0.8,0.8,0.002462934339455131,-0.0,2.331675403952783e-35,1.236338327543599e-05,1.3355939601147993e-11,1.3355939601147975e-11,1.3355939601148012e-11,1.3355939601147972e-11,1.1942995422385636e-06,1.194299542238562e-06,1.1942995422385636e-06,1.194299542238562e-06,8.903668590540315e-22,8.903668590540315e-22,-8.999898751219594e-22,10000.0,10000.0,10000.0,10000.0,0.0,1.1942995422385628e-06,4.954074152450508e-24,0.0,1.5292288841630703e-24,2.6864734164608228e-08,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,100.0,0.44121923440000005,0.01,0.009459182566922832,2.71400969311508e-09,1.985270412601369e-09,1.8505539719695295e-09,0.15555555555555556,0.09485094850948508,3.454361532486908e-06,0.05153663096376001,-1.550235337605686,116.80650654786974,100.0,4.272700056386375e-05,4.025392136801032e-05,1.5977404442350283e-05,0.001295088795949064,0.0006627294606906429,0.029830128027284363,7e-06,0.01,0.009459182566922832,0.25934805661856236,22.20660985170155,85.62473974640979,1e-06,2.5e-09,4.1e-09,1.9999999999999998e-05,0.37155406087594267,0.06293250899617299,-1.52803670308422,1.594802101850049,0.7502919960812974,0.1,0.06296490366500755,0.999791941478707,1.5333333333333334,0.6520382227035045,94228.17044636208,94247.7795,144513.2619,0.011111111111111112,0.027777777777777776,0.37155406087594267,0.7502919960812974,0.064,0.278,3.12e-05,0.7055047501724572,0.0,0.234,15.0,0.0001,0.0,1.2,0.000663264,0.0285894765,0.04538345308333334,0.0001,0.009600000000000001,0.011757550765359255,0.009504,0.011639975257705661,0.01,0.185,0.185,4.0,20.0,0.1,11.1,1.570796325,-1.570796325,0.0006,0.0,20.0,4.0,1.0,0.0001,1.2,20.0,0.06557438524302,0.01,0.05,0.4774648298212692,0.0,0.0,1.0,0.03,0.03,-0.05,0.0,0.0,-0.01,0.99,2.5,0.06,0.01,0.01,2.0,0.999,-0.999,0.136,0.139,0.275,40.42362443221589,-86.92702983414662,3.12e-05,0.7055047501724572,1.9209999999999996,4.177,1.128,1.128,0.141,0.8,1.55,0.056,0.25,0.234,0.06,10000.0,0.0,0.100001,94228.17044636208,1000.0,1500.0,2.3752071982266067e-05,0.0,-4.046129392638112e-05,0.0,0.0,0.0,0.0,0.004694781407897174,9.35682707860397e-05,2.377647212812513e-36,1.5707963267948966,0.0,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,9.80665,-8.999898751219594e-22,4.283724623574793e-05,-1.0036603569028107e-33,-9.80665,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,1.0840514563853492e-34,2.377647212812513e-36,1.5707963267948961,0.0,-0.014498115154224347,0.0,1.1942995422385628e-06,4.954074152450508e-24,0.0,1.5292288841630703e-24,2.6864734164608228e-08,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.5707963267948963,1.5707963267948961,1.5707963267948963,0.0,0.7071067811865476,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,1.0,0.1,0.44121923440000005,0.43217374795955177,0.100001,1.2217304750000002,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1000.0,0.0,0.0,1000.0,1500.0,0.0,21.0,0.100001,7.0,1.0,0.0,209.0,69.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006175140707797587,1.434799647717849e-30,1.4347996477178486e-30,-1.3758588379632481e-30,-1.3758588379632474e-30,0.0,5.769477230186104e-05,5.7694772301860755e-05,5.7694772301835446e-05,5.76947723018603e-05,0.0005050647610756233,0.0021473807640400794,0.002147380764040078,0.0021473807640390425,0.00214738076404006,-7.901356345457745e-32,-3.1473557882451e-33,1.5707963267948966,0.0,-9.192396054261737e-18,0.0,1.351148271563339e-05,-7.445250430086389e-21,0.0,2.2232065145357587e-22,6.15915275974552e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006175140707797587,1.434799647717849e-30,1.4347996477178486e-30,-1.3758588379632481e-30,-1.3758588379632474e-30,0.0,5.769477230186104e-05,5.7694772301860755e-05,5.7694772301835446e-05,5.76947723018603e-05,0.0005050647610756233,0.0021473807640400794,0.002147380764040078,0.0021473807640390425,0.00214738076404006,-7.901356345457745e-32,-3.1473557882451e-33,1.5707963267948966,0.0,-9.192396054261737e-18,0.0,1.351148271563339e-05,-7.445250430086389e-21,0.0,2.2232065145357587e-22,6.15915275974552e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007437505199329956,-1.04782102999035e-31,-1.0478210299905166e-31,1.0047718514479393e-31,1.004771851448099e-31,0.0,0.0005727691791993146,0.000572769179199302,0.0005727691791990025,0.0005727691791992965,0.005368451910099537,0.005842090282679193,0.005842090282679287,0.005842090282687825,0.005842090282679441,5.83801850916288e-31,-7.901356345457745e-32,-9.192396054261737e-18,0.0,-2.534464206967331e-16,0.0,0.00022101259729246544,-2.0520562416097817e-19,0.0,8.27259013305815e-21,1.351148271563339e-05,0.0,0.014605225706703593,0.00022101259729246544,5.953295656224186e-31,-9.80665,-0.014498115154224347,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,-7.901356345457745e-32,-3.1473557882451e-33,1.5707963267948961,1500.0,1000.0,0.0,-0.014498115154224356,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.13336041391657422,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.3752071982266067e-05,0.0,-4.046129392638112e-05,0.0,0.5005436091995636,0.0,0.0,-0.0,0.0,9.80665,0.0,5.053215498074303e-16,1.0,-0.0,-1.0,5.053215498074303e-16,-3.1473557882451e-33,-3.1473557882451e-33,1.5904267047114002e-48,1.0,0.00023079240472268363,0.0002307924047226825,0.00023079240472258125,0.00023079240472268067,2.869764865866194e-29,2.869764865866193e-29,-2.751876444811382e-29,-2.751876444811381e-29,10.352254454534254,10.352254454534254,10.128934070465743,10.128934070465743,3.8132362761098886e-06,3.8587619037040323e-07,0.0007550089686374435,1.434799647717849e-30,1.4347996477178486e-30,-1.3758588379632481e-30,-1.3758588379632474e-30,0.00022101259729246544,5.644645489816248e-31,0.0,5.311894763621244e-06,-3.1549166369545285e-06,-8.85743422780946e-06,-0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.769477230186104e-05,5.7694772301860755e-05,5.7694772301835446e-05,5.76947723018603e-05,6.123233995736766e-17,1.0,-0.0,-1.0,6.123233995736766e-17,-3.1473557882451e-33,-3.1473557882451e-33,1.927199595926128e-49,1.0,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,0.8,0.8,0.8,0.8,0.005368451910099537,-0.0,-3.0865016640793806e-32,1.6799222833721215e-05,7.795419187389375e-10,7.795419187390577e-10,7.795419187385916e-10,7.795419187390516e-10,1.3511482715632315e-05,1.3511482715634466e-05,1.3511482715632315e-05,1.3511482715634466e-05,-1.2576111138096827e-18,-1.2576111138096827e-18,1.270297801112295e-18,10000.0,10000.0,10000.0,10000.0,0.0,1.351148271563339e-05,-7.445250430086389e-21,0.0,2.2232065145357587e-22,6.15915275974552e-07,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,100.0,0.44121923440000005,0.01,0.009459182566922832,2.71400969311508e-09,1.985270412601369e-09,1.8505539719695295e-09,0.15555555555555556,0.09485094850948508,3.454361532486908e-06,0.05153663096376001,-1.550235337605686,116.80650654786974,100.0,4.272700056386375e-05,4.025392136801032e-05,1.5977404442350283e-05,0.001295088795949064,0.0006627294606906429,0.029830128027284363,7e-06,0.01,0.009459182566922832,0.25934805661856236,22.20660985170155,85.62473974640979,1e-06,2.5e-09,4.1e-09,1.9999999999999998e-05,0.37155406087594267,0.06293250899617299,-1.52803670308422,1.594802101850049,0.7502919960812974,0.1,0.06296490366500755,0.999791941478707,1.5333333333333334,0.6520382227035045,94228.17044636208,94247.7795,144513.2619,0.011111111111111112,0.027777777777777776,0.37155406087594267,0.7502919960812974,0.064,0.278,3.12e-05,0.7055047501724572,0.0,0.234,15.0,0.0001,0.0,1.2,0.000663264,0.0285894765,0.04538345308333334,0.0001,0.009600000000000001,0.011757550765359255,0.009504,0.011639975257705661,0.01,0.185,0.185,4.0,20.0,0.1,11.1,1.570796325,-1.570796325,0.0006,0.0,20.0,4.0,1.0,0.0001,1.2,20.0,0.06557438524302,0.01,0.05,0.4774648298212692,0.0,0.0,1.0,0.03,0.03,-0.05,0.0,0.0,-0.01,0.99,2.5,0.06,0.01,0.01,2.0,0.999,-0.999,0.136,0.139,0.275,40.42362443221589,-86.92702983414662,3.12e-05,0.7055047501724572,1.9209999999999996,4.177,1.128,1.128,0.141,0.8,1.55,0.056,0.25,0.234,0.06,10000.0,0.0,0.100001,94228.17044636208,1000.0,1500.0,2.3752071982266067e-05,0.0,-4.046129392638112e-05,0.0,0.0,0.0,0.0,0.006175140707797587,0.0005050647610756233,-3.1473557882451e-33,1.5707963267948966,0.0,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,9.80665,1.270297801112295e-18,0.00022101259729246544,5.953295656224186e-31,-9.80665,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,-7.901356345457745e-32,-3.1473557882451e-33,1.5707963267948961,0.0,-0.014498115154224356,0.0,1.351148271563339e-05,-7.445250430086389e-21,0.0,2.2232065145357587e-22,6.15915275974552e-07,0.0,2.0,0.0,0.0,2.0,4.283724623574793e-05,-1.0036603569028107e-33,-9.80665,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,1.0840514563853492e-34,2.377647212812513e-36,1.5707963267948961,0.0,-0.014498115154224347,0.0,1.5292288841630703e-24,2.6864734164608228e-08,2.6864734164608228e-08,0.0,-1.4499847507509465e-05,0.01999952284096429,1.5693463560356595,1.5693463560356595,1.5693463560356595,0.0,0.7075838071679458,-0.0070707831265937274,0.007070783126593728,0.7065586768879627,0.0,0.0,0.0,1.0,0.1,0.44121923440000005,0.43217374795955177,0.100001,1.2217304750000002,1.0,15.0,4.283724623574793e-05,-1.0036603569028107e-33,-9.80665,1.4543949463099834e-21,-2.3752071982266067e-05,-4.046129392638112e-05,1.0840514563853492e-34,2.377647212812513e-36,1.5707963267948961,0.0,-0.014498115154224347,0.0,1.5292288841630703e-24,2.6864734164608228e-08,1500.0,1000.0,0.0,0.0,1000.0,1500.0,0.0,21.0,0.100001,7.0,1.0,0.0,209.0,69.0,0.0
